id,text,HS
3463,"Got an IDEAL. If we stopped giving illegal immigrants Food Stamp, Welfare would they go home. And if they are illegally here, why should they get any of this? Also, has anyone has the amount of our tax dollars go to these folks? Just asking!  ðŸ˜ŽðŸŽ©",1
2929,"Pompeo, at U.N., Says North Korean Leader Must Keep Vow to Denuclearize https://t.co/wzKlIXlBWr https://t.co/50Tdl3XPMh",0
3633,"Facebook's new political advertising policy denounced by immigrant, civil rights groups - Fox News #facebook is nothing but #drama  https://t.co/2P6MuoJDOE",0
633,"@Education4Libs Yes, why didn't Hussein take care of #NoDACA instead of unlawful keep it going, allow illegal aliens to pour into USA bringing Muslims in the middle of the night. Called ISIS ""ISIL"" take pallets of CASH to our enemies, Trevon could be my s",1
3472,It's clear that the administration's attempts to punish local governments for refusing to cooperate with immigration enforcement are unconstitutional. The administration should focus on treating immigrants with compassion and respect. https://t.co/q4Xt26i7SS,0
7201,You know when you're fuckin someone and you'd rather be fuckin their best friend? That's the worst,0
18294,"HAINES CITY, Fla Wilibaldo Garcia an Illegal Alien from Mexico charged with sexual battery on an 8 yr old girl.Garcia has an alias Lorenzo Sipriano with prior criminal history.#MSMSilence#BuildThatWall",1
304,What a wonderful woman! This is the kind of immigrant we need here! ðŸ’•ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ‡ºðŸ‡¸ðŸ’ªðŸ» https://t.co/L6i1hjN30j,0
3515,"#IsGermanyChristian? In 2015, liberals across the world looked at Merkel &amp; her pro-refugee policy but since Islamophobia has risen. Who is a German? What is Germany's dominant culture? Who supports the AfD and why? A piece for @orfonline @samirsaran https://t.co/T13U0bBLs1",1
1856,"And thanks to these Quislings, net migration to Britain totalled 2.2million between 1997 and 2010 https://t.co/azsmDq7MHP",0
1733,SHUT. IT. DOWN.#BorderWall #BuildThatWall #KAG,1
4880,WASNT IT GEORGE WASHINGTON WHO SAID 'FUCK BITCHES GET MONEY'?,1
9014,@SenKamalaHarris you are a hysterical woman,1
8867,Im such a fucking cunt bitch and i dont even mean to be goddammit,0
6822,@hanipreet_kaur @ZeeNews What are you saying? You are not daughter of ram rahim. ?????,0
1643,"WATCH WHAT HAPPENS NEXT! Muslim migrant challenges welfare worker, and t... https://t.co/6XOTv681Pq via @YouTubeTHAT'S EXACTLY WHAT WE MUST DO !!!",1
414,"The same Max Mosley who published a by-election leaflet saying: ""Coloured immigration threatens your children's health,""  https://t.co/5Uboz1LKdl",1
5556,I might be old but at least I came up in a time when hip hop was in its prime and people didn't have bitch ass feelings,0
18419,@ChrisWisniewsk1 Now the next battle will be Berlin/Brussels attempting to transform illegal migration into legal migration by expanding definition of refugee to include â€œvulnerable migrantsâ€ from certain African countries.,0
6522,don't watch me you better just watch yo nigga ho,0
5189,no offense but this big bitch is serving you ALLLLLL types of kunt in this picture,1
1619,"Time to wake up!""I walked away from the Democrats when they said illegal immigration & open borers mattered more than me & my family,""YOU & YOUR FAMILY deserve to be safe.President Trump's highest duty is to keep America safe.#NoAmnesty #NoDACA #EVerify #BuildTheWall",1
18717,"@atrupar Thanks MUCH for creating this hearing package. As you can see from my other tweets to you, I have a different take on it all (I agree with Coulter that Booker and Harris are competing for the Hysterical Woman Award) but I really appreciate the work you put into this. THX",1
8807,I recently read a book with a passage between a woman and a powerful man. I had to ask author if it was rape or nah. That's how blurry it is,0
381,Immigrant youth are #HereToStay! âœŠðŸ¾   https://t.co/KyeBdGixba,0
4552,Homelandsecurity destroy over 4000 waterbottles in the southdesert of USA. They want to stop refugees which like to settle in USA. https://t.co/AofPpWCQxW,1
8901,"Confessions of a mother fucking bitch!I keep checking the cooker, switches and front door like Craig off corrienation street!I cant stop eating Im going to a hole full of depression! HELP ME",0
2646,Another perpetrator from the Middle East. Where are the Coptic Christians who where the real victims over there. Political Islamist's are very dangerous. They are not refugees they are fleeing the scene of the crime and the far Left welcome them here in Britain with open arms. https://t.co/zocpwChAtx,1
5521,"What's the difference between your wife and your job? After 5 years, your job still sucks",1
8245,@johnpaulpower They called her a cunt youâ€™ve called women twats and witches? Could Ye all just stop abusing women online,0
5884,@FoxNews @JudgeJeanine This woman has moved right past the cunt stage straight in to twatdom.,1
3732,Trump declares 'NO MORE' DACA deal after report of caravan with Central Americans heading to UShttps://t.co/M6ObeAoSfN#BuildTheWall #SecureTheBorder #StopTheInvasion,0
8444,"see when a women cheats on a man SOME say: 'you hoe, skank, bitch' *it's external when a man cheats on a woman SOâ€¦ https://t.co/93k78jO1a2",0
8176,When your girl tryna be slick and get the password to your phone https://t.co/CdJdo1ZmM6,0
3898,@RepTimWalz Presidential Determination on Refugee Admissions is a concern of myself and many others.  Can we push to raise the ceiling to something like 75000 again!  We are a nation with an immigrant tradition and should be proud of that! #RaiseTheCeilin,0
270,"@sriharikaranth @AsYouNotWish Here it is not about Refugees or Illegal immigrants. It is about whether one has documents before 1971 or not. Now, it is difficult for slum people and beggars to show valid documents, except the name in voter list. 1st under",1
744,"...worked to own a middle-class home, a home now subjected to property taxes to pay for daycare of illegal immigrant children (and children of illegal immigrants) that is necessary for those immigrants to take jobs in the local chicken processing plant? 2/ https://t.co/wkNznoYAok",0
1404,UN countries agree on pact to manage mass global migration https://t.co/iHnMkjEmRw https://t.co/IzpDd5GwUQ,0
3278,"Dear .@POTUS @realDonaldTrump @WhiteHouse  See #Article4Section4 aka the #GuaranteeClause &amp; #StopTheInvasion by #BuildTheWall  #ShutItDown and #BuildTheWallNow   You ALL swore to uphold the Constitution, SO DO IT!  #MAGA #KAG #TrumpTrain https://t.co/zxrwrLtwVB",0
18307,"Iran President comments on nuclear deal, criticises Trump immigration ban https://t.co/zNh8tP5eJN",0
18321,Hungary officially pulls out of UN migration pact as it 'encourages migration' https://t.co/EUhvJ7OXVy,0
18881,I need the lady next to me on the train to actually stfu. It is 6:50 am and you are trying to have such a deep conversation about work place behavior with the man across from you & youre doing so in a loud whisper. Its too fucking early for this.,0
6380,Imagine as a parent giving birth to a hoe like Shamiso who gives out her pussy for cash? S/O to women who work hard for their own things,1
8529,"Once she starts giving him attitude, he's with the next bitch..... instead of apologizing... Men give up easily but women hold on for yearss",0
4484,Protests have been ongoing in #Bangladesh #refugee camps against repatriate of #Rohingya who fled deadly persecution in #Myanmar https://t.co/CyFD6LTYXx @ucanbd @SC_Humanitarian @UNHumanRights @UnicefAsiaPac @UNmigration @Refugees @M_RSection,0
4207,"This community won't let go of Weinstein like he's still rich enough for Dems cash it seems....I wish to hear more globalist celebs adopt more immigrants/refugees, the children in poverty still have their parents to take care of them.... https://t.co/46y90jjeoH",0
8914,@JaedyMcGuire @RT_com Just choke on your salad sandwich already. Those Men did not die during the Gulf War and do you really think that it did not play on their conscience why they were fighting? They still went anyway. You are directing your crap at the ,0
1077,"In communities across the country, employers are having trouble finding enough skilled workers to fill middle-skilled positions.  Immigrants in... https://t.co/KpqraFemnM",0
8260,@RealDollyFox Rubbing Her Cunt With Her Panties Down Is Such A Pleasure To Watch And Perv At â™¥ï¸ This Woman Is A Beaâ€¦ https://t.co/541vbUuEJY,0
396,100 Bangladeshi Nationals Apprehended near Texas Border in 3 Weeks via @BreitbartNews #NoAmnesty #DeportIllegals #BuildThatWall #TRUMP #MAGA #MASA,1
18947,@gergeyx @revoirandrew Got a job you fat daddy fucking cunt . Thats how Im paying rent dumb ass hoe,1
4210,"What a lying piece of Sh.t he is, he has USA on its knees and HRC was going to finish us off, well nation/public off to the world, go suck on eggs jerk @potus @realDonaldTrump #BuildTheWall #LockThemUp #EndDACA now !!!",1
19163,Its because you are always a hysterical woman @SenKamalaHarris,1
2771,missing something when did the EU meddle in countries legislate outwith its remit migrants from outside the Eu can have benefits  stopped,0
3953,Alternative Headline: Illegal Immigrant swallows heroin. https://t.co/bF0wGNgNuj,0
18448,"Trump: ""Immigration We Have To Be Very Strong"" https://t.co/xNz8LRBFqK",0
8829,"Ladies, do not be ashamed for having lustful needs. You want dick? Book a dick appointment! Want pussy? Go and eat pussy! Why women need to feel shameful for fucking guys but praise men for fucking girls?",0
18569,"@MSNBC If the refugees dont get food and water - they will go back quick, here the President havnt to do much !",1
6359,@cocosworld My new hoe why the whore label im gonna call million dollars whores records labe and get mind https://t.co/nMOM25f3dx,1
4991,@nonracialnigger Wow shut up you whore,1
5537,"Her- I thought I told you.... Me- yo you better chill on that attitude, bitch https://t.co/m5QR3Tvwt8",1
3224,"#Navy rescued #Manchester bomber Salman Abedi from war-torn #Libya three years before deadly terror attack https://t.co/xxLHoNlz2d via @telegraphnews the #WEST is ""rescuing"" people that will #kill them. #SendThemHome  #bombing #attack  Have some dignity and throw them out",0
2918,President Trump Participates in Roundtable Discussion on Immigration â€˜â€œ 2:00pmÃ‚Â Livestreamâ€˜Â¦ https://t.co/KR5E4nHPoq https://t.co/cLC7YJ4GC8,0
8856,"@TheRickWilson Perhaps Ann meant to tweat that she wished she herself had been present to compete for the most hysterical woman? Regarding Kavanaugh, as Harris & Booker's questions revealed, I felt that he was less than decisive, forthright with his answers. #CountryOverParty #AmericansUnite",1
7116,"I like to blog about masculinity, fascism, alternative ideas, heres my next account",0
4184,@GefiraFundation Probably because they feel helpless to stop the mass immigration that the Nation's Elites have orchestrated against their own people. Those responsible for open border policies AND the complicit MEDIA (and those that run it) should be hel,1
7508,What really happens when you send her a dick pic https://t.co/1Hf2qIpTG4,0
6153,I'm about to cunt punt a Mexican bitch ðŸ˜… ðŸˆ,1
4044,Main stream media doesnâ€™t want you to know. https://t.co/1tTX3WUqHc,0
2882,"Good Job @ICEgov No Illegal Alien Can Think They are Welcome in the U.S Burdening U.S Taxpayers Find them, Arrest Them and #SendThemBack #Trump #MAGA #RedNationRising",1
4224,Germany reaches first deal with #Spain to return migrants https://t.co/xOJaaSWwg8 https://t.co/8mALyvcNpd,0
18858,@AnnCoulter You are the most hysterical woman not there,1
3339,"Still so good: ""She and the other white writers who marveled over my luck wanted to try on my Otherness to advance their value in the literary marketplace, but I donâ€™t think they wanted to grow up as an immigrant in the United States."" https://t.co/gZD4VeYlnM",0
4437,"@CanadianPM Meanwhile, in reality:Diagnosing Canadaâ€™s Suicidal Decay: A  Fresh Look at Canadaâ€™s  Demographic Shift Vis-ÃƒÂ -Vis Mass Immigration and  Ethnic Diversity â€”  Review of Canada in Decay by Ricardo Duchesnehttps://t.co/gYHGLBjijg",0
418,Two things to learn from this article.  1) the people pushing wheelchairs in airports basically work for tips. Donâ€™t neglect to show your appreciation.  2) the Huntleigh USA corporation sucks. https://t.co/NhrUIVRe8E https://t.co/IQ04MGxmu0,0
6818,@thehill @LarryFlynt should pay trump the pimp #10 million 2 resign!Trump would take it !He pimped US democracy 2Putin!trumpâ€™s a whore 4ðŸ’°,0
18807,@winstonred100 My little commie skank look at you!!! Im so proud,1
5468,Ancient women of Greece would withhold sexual pleasure from men to end wars 2017: Modern women make mixtapes for what they do for the dick,1
2743,"@WPLGLocal10 No, we should cover their transportation across the southern border & let them go on their way. #BUILDTHEWALL #deportALLaliens #noAnchorBabies #NODACA #NoDreamers #NOcitizenship #NoChainMigration #NoVisaLottery #secureOURborder",1
3070,GOOD !  NowCentral Americans STOP COMING TO THE U.S ILLEGALLY BREAKING U.S #Immigration  Laws Detain and Deport ASAP  Angel Families #Trump #MAGA #RedNationRising https://t.co/B2lxHKvM8I via @usatoday,1
1444,REFUGEES NOT WELCOME ðŸ‘ŠðŸ»ðŸ‘ŠðŸ»ðŸ‘ŠðŸ» https://t.co/P1Sb1OtEMe,1
620,Anyone feeling so sad and angry may go to Assam and other NE states and may kindly take all the illegal immigrants to their state or home just like West Bengal CM stated! #NRCAssam #IndiaForIndians #MamtaBanerjee #sarbanandasonowal,1
6427,the master bedroom curtisn at 10 crednhill park are wide open like a hooker three holes as clare is a slag slut tart whore slag slut like,1
2258,It is now up to Congress to act quickly to restore dignity and transparency to a broken system. â€” Scott Arbeiter//Donate to help provide legal services to reunite immigrant families separated at the U.S.-Mexico border. Ã¢Å¾Â https://t.co/t1T62AtnWF https://t.co/MtEZBo3cYQ,0
8693,k i come on to twitter to make fun of you but i dont fucking need to bc you do it yourself fuck off cunt hole https://t.co/RINV9CFgOz,0
6634,"@SixxVazquez Lmao on my grandmother , you never knew me in 2012 so stop while you really ahead hoe",0
3622,@ArvindKejriwal Have u seen plight of Delhi under AAP misrule. Encroachments by illegal migrants all over side lanes.Urge u to check Nizammuddin  Round about towards IHC. Illegal migrants squatting all over till HUDCO on both sides. Filth all around.Buses,1
4710,"RT @vaintshit:  shut the fuck up and come suck my dick """,1
1366,"Katie Hop it Hopkins you couldnt fit a dummy in your mouth its to big, open it a wee bit more and we can use it for a migrant hotel",0
454,Republican Anti-Union Bill Goes Down in Flames in Missouri https://t.co/oeUG2HCzsP,0
615,All #Rohingya refugees want to return to #Myanmar but have concerns over security and want #UnitedNations to monitor their return. https://t.co/GpFwc77f7b @OpRohingya @FortifyRights @hrwdispatches @BBCWorld @matthewfsmith @JamilaHanan @voiceofrohingya @Refugees @M_RSection,0
18376,"@rajnathsingh Lot of illegal Muslim immigrants r seen in Delhi in Old Delhi,around NZM&amp; Yamuna Banks/Okhla.Delhi fast becoming slum",1
3669,German dashcam catches Muslim migrants attempting to stage a fake accident https://t.co/Fr7nVUrpHV via @YouTube,0
3250,NO ISS NO TURKS no MOROCCANS no ISLAM borders close refugees are not welcome IN Europe EU NO MERKEL NO Cabinet RUTTE111 (King Alexander country verrarder (Zaid stays black) no animal suffering (fuck Sylvana) (Pechtold left again I puke there of)https://t.co/bQbIbLTAeC,1
959,"@theresa_may  are you at all concerned that some of your MPs and cabinet ministers are reportedly meeting with the white supremacist Steve Bannon? Also do you not think itâ€™s more than a little messed up that Neo Nazis, but not child refugees, are welcome ",0
1585,"ILLEGAL Immigrant Shoots Gun, Claims Heâ€™s Protected By The SecondÂ Amendment https://t.co/SRi3BZl3ou https://t.co/4vTWYjBvbo",0
854,Watch: Muslim refugee in Denmark say they have a right to target Jews - Free Speech Time - https://t.co/GfIHLM87hq @ISupport_Israel,0
1401,#Spain overtakes Italy for migrant arrivals https://t.co/uNWw2SQ3hZ,0
2613,"Immigrant Doctor Fought For Flint Children (The Spark, USA) https://t.co/bnxYCJXXN5",0
5779,"No bitch you don't look like a model, nor will you ever. So stop saying youre ugly so people will call you pretty! #AttentionWhores",1
6193,Only bitch ass fuckers rape women,1
5494,Jervea ass bout to really come up missing stupid hoe got me sick ðŸ¤¦ðŸ¾â€â™‚ï¸,1
3255,"It's worth to keep an eye on the reactions of the refugees who are already on the islands and are not included in this change. Camps like #Moria, on Lesvos, are extremely volatile and protests/riots have happened for smaller issues in the past. We can expect some sort of reaction",0
3030,"Essential reading for those in Scribner, Nebraska who are considering an anti-immigrant ballot measure. https://t.co/AgxbiBHDOX",0
3170,Forcibly tearing apart families is inhumane and cruel. Immigrant justice is reproductive justice #FamiliesBelongTogether https://t.co/6mgQwR47jp,0
528,"@OfficeOfRG For God sake,don't put India to danger by unchecked Appeasement of ur special community,illegal migrants.NATION is supreme",1
4470,"Fine, that's Barcelona off the list of cities to visit. Good luck to them.....they'll need it! https://t.co/ZD76QlUIt6",0
6194,This bitch crazy he saying its cool to rape? https://t.co/Z5cYb1glSq,1
4592,"More than half of the population in #Syria rely on humanitarian aid for survival. Together with @WFP_MENA and local NGOs, @USAIDFFP reaches 3 million Syrians (inside Syria) as well as 1 million #refugees each month with emergency food assistance. https://t.co/BtpHaQwajb https://t.co/4kGjLBBxdy",0
2263,followed all not previously followed. #Trumptrain #MAGA #KAG #WalkAway #Nodaca #iwantthewall,1
8501,I canâ€™t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore Iâ€™m paying you!! Do your job.,0
18214,Libyan coast guard rescues some 160 #Europe-bound migrants https://t.co/jgMZ1Bb2oT,0
18530,Congress 202-224-3121...Police Reports Detail Sexual Abuse at Immigrant Youth Shelters - ProPublica https://t.co/cF8ywke19V,0
5369,WHO'S THE WHORE NOW YOU PIECE OF SHIT,1
4629,HUGE- Judicial Watch gets new Steele FBI docs. - https://t.co/HLOCgiUGvj,0
1481,Fire Judges that Release Immigrants after they commit a crime so they end up killing after their release throw the Judge in Jail #Trump MAGA #RedNationRising #Immigration   https://t.co/42sKIp9O7a,1
3581,Even leftist volunteers given up on violent #Paris migrants lolhttps://t.co/IfkNt5LJhP,1
2836,@MSNBC Just throw them back into Mexico.No more taxpayer-supported dependents.Jobs for citizens not invading criminals and their children.#NoAmnesty#NoDACADeport ALL illegals.Arrest ALL sanctuary officials.Fire ALL pro-amnesty politicians.#BuildTheWall,1
3528,"This guy is a lawyer and he is proud that he ""helps aliens become Americans ON PAPER""No assimilation, just on paper. #BuildTheWall #BuildThatWall #BuildTheDamnWall #StopOverdoses #Immigration should be for people who want to be #Americans#AmericaFirst",1
6636,everytime i reach the highlights of smut im reading me: ok hoe calm down calm down sit your ass relax its just a smut,0
5218,"Pro Tip- If you're in NYC tonight and a girl asks you if you're your_fuckboy, say yes, take her home and fuck her",1
7524,Prince think he slick AF... He got everyone out here fooled https://t.co/ZBbCxSWKVq,0
3995,"With todays #JalalabadAttack &amp; other vicious attacks claimed by ISIS, I smell a spillover of refugees in Pak again. This time we should not open borders for them. We cant afford terrorists taking undue advantage. Let Americans deal with it.#Afghanistan #Jalalabad",1
2863,"Its hard to get in Germany good workers. For these open jobs are waiting many refugees, which are more educated than the local people. https://t.co/TBVHjK3etI",0
8482,A little theory Iâ€™m working on. If thereâ€™s a voice in your spirit compelling you to say #notallmen #notallwomenâ€¦ https://t.co/wCx3t7wvVZ,0
1482,Where are those #ypfdj ?  #refugees #Eritrea  #Ethiopia Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š https://t.co/ifp4tEhdTF,0
4348,@TelegraphNews while Scotland takes in many refugees there's a quiet disdain from the poorer in society they are being left behind forgotten,0
1562,"HOW REFRESHING! In South Korea, there is no such thing as 'political correctness"" when it comes to dealing with Muslim refugee wannabes https://t.co/ZPvIrX1qiy via @barenakedislam",1
1637,Chinese officials have complained when Hong Kong's Foreign Correspondents' Club has hosted controversial speakers. Now one former city leader is criticizing the group's lease of a government building. https://t.co/9bD5dukqCV,0
18829,"Liberals are self-identifying as spectacularly stupid, egocentric liars who will say & do anything in pursuit of their self-elevating agendaWant proof?Just watch @CoryBooker & @SenKamalaHarris compete for Most Hysterical Woman at the Kavanaugh hearings#WalkAwayFromDemocrats",1
3641,This is how Hungary treats illegal migrants - Police backed by the army deport all the migrants - Free Speech Time - https://t.co/BqUQsovC3S @ISupport_Israel,1
256,Let's build that wall.#BuildThatWall,1
4797,@xxxfurrygirl @AlwaysBeAPet101 I love playing with your ass will you rid my cock and I eat you out https://t.co/PyN97M8v37,1
8679,Even if a woman goes to a nude beach .. doesnt warrant sexual abuse assault or rape .. stop victim shameing #metoo,0
5565,Y'all say 'slut' and 'whore' like its a bad word... I say that shit cause I'm attracted to a bitch,1
2044,Illegal Aliens have the Audacity to try to enter a U.S Army Base that's  a National Security Risk Here ILLEGALLY for 10 or 30 years get deported !  #RedNationRising  #Immigration #Trump #MAGA #SendthemBack https://t.co/c9Gx4Y9AzN via @nbcchicago,1
5715,C'mon everyone Re-Tweet this to spread the word! #WomenSuck,1
8774,Im not gonna sit back and let you categorize ALL WHITE MEN are targeting blacks people. Wtf are you even talking about? My best friend since middle school is BLACK. Half of all my friends are BLACK. This cop who gave me a warning yesterday is BLACK. Stfu with that racist mindset,0
6463,There's interesting insight to uncover and understand if you want to go down that rabbit hole.,0
3080,Tunisian Immigrant Murders Polish Man - Rioting Ensues https://t.co/01RogRLL72 via @YouTube,0
1943,Looks like Libya's new Maritime Rescue Coordination Center based on an Italian warship near Tripoli is excited about coordinating EU-trained Libyan coastguards to intercept migrants &amp; refugees in Libya's unrecognized Search and Rescue zone https://t.co/7veijwXSeg https://t.co/OKdzNSGqlE,0
8598,@MyP_Chicago @latinovictoryus @EdWGillespie This kunt is from Chicago too you know that right? Another Alinsky follâ€¦ https://t.co/ESJ2KQe2sX,0
4369,The travel ban was a great first step to limit unsafe immigration. We need more bans on more non white countries.,1
5397,"@HillaryClinton 'a cold, conniving bitch' and a lesbian... sorta explains why married women voted AGAINST YOU... SCHADENFREUDE reigns https://t.co/oJ5OCMtBuy",1
9194,"So over everything being called a fucking bitch ass whore daily when Im the only one that does anything takes care of 8 kids alone,done dont want to be here any fucking more. Gone",0
940,"LIBYA TELLS ITALY: ""We don't care how much you pay us, we don't want to take back the migrant wannabes that you reject because â€œthey include terrorists, criminals, and human traffickers"" https://t.co/WqSt3Piw41 via @barenakedislam",0
18267,@fraser_anning Leftwing filth.Deport them all.#Sendthemback,1
1824,Spanish town's mayor pleads for help after surge in migration #SWRM #SendThemBack  https://t.co/wRLiAhH4GB,0
724,Immigration Demo Crosses Brooklyn Bridge https://t.co/EZ3sqqd2Zo,0
8199,When a clingy mutha fucka keeps tryna touch you https://t.co/i6R46vdzpU,0
4619,"â€œHow safe Afghanistan is!â€ said Afghanistanâ€™s minister of refugees and repatriation, with obvious sarcasm. â€œAsk those Norwegian diplomats if Kabul is so safe, is there anywhere outside your embassy where you can go to safely?â€ https://t.co/qE2DpHPsdB",0
5626,Has it been a year since Trump turned the left into a bunch of hysterical women ðŸ˜† bloody hell time flies #MAGA,1
6889,@SunnyAnderson But we do need to teach our boys to Respect and Protect our women not harass rape beat and belittle them,0
7582,'Y'all are fucked up man. You wouldn't be doin this shit if I was white!' https://t.co/HhsCF2rHCJ,0
635,"250 million africans and 60 million ""refugees"" can't just go to Germany and Europe. If they try to come anyway, it would be a declaration of war against entire Europe! Don't think about to cheat us and to play the ""rascist card"" forever!",1
3160,"South Koreans do not want Muslim refugees, say their Prez should be more like Trump https://t.co/Rg5xQfC0Z2 via @refugeewatcher Smart move,they are invaders not refugees...",1
508,Worker charged in 2017 with molesting children at immigrant shelter | The Texas Tribune https://t.co/ShUyJQlf7E,0
1765,UNSC faces difficult dilemma with #Rohingya crisis https://t.co/ehCFiysIEy #ucanews #voiceforthevoiceless #UN #humanrights #Bangladesh @ucanbd @UN @UNHumanRights @Refugees @M_RSection @MSF @UNmigration,0
2831,Greek paralympian scheme gives new hope to refugee children https://t.co/3viRafA2fA,0
5797,RT @JWMofficial: I don't see why drinking and driving is such a big deal. Letting women drive is just as hazardous!,1
18678,"@V_of_Europe Actually I wonder how safe they would feel standing in the middle of a group of these ""child refugees""?",1
601,#Burundi Burundian refugees should go home! https://t.co/Ox9TwxanIo,1
4026,@IngrahamAngle What a shame. #BuildTheWall #GreencardsForDACA #NoChainMigration #IllegalsSentHome get in line #StopTheInvasion  #BuildTheWall #ProtectAmerica,0
1081,#Tufacebaba effective presence at #Worldrefugeeday2017 at Onikan Stadium in Ikoyi-Lagos standing #WithRefugees https://t.co/2uW6RgKAOS,0
4197,"In Dalton, candidate for governor Stacey Abrams touts pro-immigrant policies https://t.co/Ana2MHGmah",0
7318,Pro Tip- Copyright all your nudes and videos so when that idiot in your life thinks it's cute to post them you can sue the shit out of them,0
3465,"More than a dozen arrested as protesters, counter-protesters clash in Berkeley ""Nazi scum, we'll shut you down, Berkeley is an immigrant town,"" WOW this is taste of future for whites in America https://t.co/CZ1takCl8W",0
8606,Karma points to @gordonhayward but fuck @Money23Green karma is a bitch and @RealSkipBayless is still a cunt.,0
5209,When you're in love with her and find out she doesn't do anal so you're gonna have to cut her loose https://t.co/IS5fkgJ7is,1
5936,@ghostlydevin @loserwyattt i donâ€™t want a loyal bitch i want a skank hoe who will suck another niggas dick in my beâ€¦ https://t.co/mswJedEKXn,1
5754,"If you're a whore when you're drunk, you're always a whore #WhoresAtHeart #WomenSuck",1
488,"I'm genuinely surprised to see that Wings Over Scotland supports mass uncontrolled immigration into Scotland (He lives in England.) thinks failed Asylum seekers should stay on uncapped welfare and thinks Mundell is a bigot for wanting immigration law applied.Wings, what a cuck! https://t.co/Pwf3ptdBQC",0
5764,I've yet to come across a nice girl. They all end up being bitches in the end #WomenSuck,1
8524,And bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see.,0
2823,another German killed and injuries now will Germany act and stop immigration,1
9060,@chuckyobama You are hysterical. Once you've decided to have your baby it has rights once it's born. #roaster,0
676,Hungary's latest attempt to demonize refugees and stoke xenophobia targets charities trying to help them - UN @Refugees https://t.co/I5uxv2QgSe https://t.co/haRYTVRhol,0
8988,"@tamairaajohnson @Laquondanesia @victooooria09 bitch if only you really wanted all the smoke like yall said yall did. stfu dumb ass hoe, you done said bye 15!times but wanna claim you not retarded, BYE BITCH",1
18352,@CATO Study Conflants Illegal Immigrants with Legal Immigrants to get a low Crime Numberr  #Trump #MAGA #RedNationRising Red Hen https://t.co/hu0pk06P0j,1
6722,@ShafiNaqiJamie Are you justifying rape because someone just went 'there',0
3311,Hungary police repel migrants at Serbia border | Editor's Pick | 16 Sept 15 https://t.co/3DiHfbkbsu via @YouTubeWELL DONE,1
9125,@jojojoaugustine @nytimes Why when women are abused its called 'sexual assault' or 'rape' but when it's boys it's câ€¦ https://t.co/u22A9W5sfg,0
937,Macron and Italy's new PM meet as Europe faces migrant crisis | Daily Mail Online https://t.co/Mpg6xzlfGp,0
3333,We appreciate the ongoing advocacy for immigrants by @memphisIP and @Rondell_Trevino https://t.co/RFnfwrFfr7,0
8247,@senji @KTTunstall Actually I do think women should be reclaiming 'cunt'. It's past time.,0
6751,hard to give that to others because i know how bad it is when it feels like youâ€™re falling down a hole and thereâ€™s no one to pull you up.,0
5607,"I've even seen this in express itself in real life recently, truly surreal. Women are losing their minds, which is hysterical",1
5763,I've said it before and I'll say it again. Don't tug on my dick unless you plan on sucking it! #WomenSuck,1
5528,#Women are naturally lazy. This is why #feminism is popular as they want privilege without responsibility. http://t.co/6n4V9kBtya laxy,1
6918,Are you ready to meet your next ride? Stop by Hall Chrysler Dodge Jeep Ram Virginia Beach today! https://t.co/1BvcNCvHqN,0
5318,@Chaantellie @BBSuperFan4 and women have done the same over dick but ok girl,1
4819,Cunt and demon bitch Betsy Devos is an evil evil antichrist lying warlock for oil and money https://t.co/bqFF5uPj4C,1
3889,Muslims freaking out after Italy's general election as the anti-immigration Lega outperformed expectations - Free Speech Time - https://t.co/kuFuz3NJvN @ISupport_Israel,0
7916,@Beachlovin82 @abc15 You're aware that not all men like women right? Get out of your bubble,0
2039,And what were they expecting? Holiday camps with 5 star facilities! I bet they have better living conditions in Germany than they have at home..... if not just go back! Simple!  #Refugees https://t.co/npx0lz1C7X,0
2195,#OpenBorders #IllegalImmigration #SecureBorders #LowWages #TrumpWho comes into this country?   Are they bringing in drugs?  Are they criminals?  Do they have disease?  Are they... https://t.co/qzvBKLbPox,1
2599,@FAIRImmigration @DailyCaller @hwillracke We are being INVADED!!!! #BuildThatWall BUILD THE WALL and SHUT THE DOOR on our border with Mexico NOW!,1
6710,@whvholst Do you even see ECC RAM on their website? Because I don't.,0
18557,"Large scale migration of illegal migrants to Delhi,hawkers menace,illegal constructions,appeasement have increased after AAP came to power",0
4319,"With refugees evicted, Franceâ€™s â€˜ËœCalais Jungleâ€™ is now a nature preserve https://t.co/yjjPtUoN0g https://t.co/beN3pgVBuH",1
6094,Youre deffo gone. You called someone a dumb whore cunt the other day https://t.co/n6Sm4RtBwf,1
1000,UN approves international agreement to protect migrants | https://t.co/pw8bQfQPVs https://t.co/B4EfBzOQuX https://t.co/ERNzRWlpxz,0
8623,"But the plant gets devoured by the animal, and the animal devoured by us, because nature, rather like I spoke of women before, is a cunt.",0
7880,"@allengbrown @Alyssa_Milano A police officer calling a woman you don't agree with a 'cunt'? Nice, then again civiliâ€¦ https://t.co/qz2AMNxKVR",0
